datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2011-01-15 10:00:00,1,0,0,1,7.38,9.85,59,11.0014,2,57,59
2011-01-15 11:00:00,1,0,0,1,8.2,9.85,55,15.0013,18,54,72
2011-01-15 12:00:00,1,0,0,1,9.84,11.365,48,15.0013,15,74,89
2011-01-15 13:00:00,1,0,0,1,11.48,12.88,38,19.9995,21,80,101
2011-01-15 14:00:00,1,0,0,1,12.3,14.395,39,19.0012,26,92,118
2011-01-15 15:00:00,1,0,0,2,13.12,15.91,36,12.998,21,108,129
2011-01-15 16:00:00,1,0,0,2,13.94,16.665,34,12.998,33,95,128
2011-01-15 17:00:00,1,0,0,2,13.12,15.15,36,19.0012,29,54,83
2011-01-15 18:00:00,1,0,0,2,12.3,14.395,45,16.9979,15,69,84
2011-01-15 19:00:00,1,0,0,2,13.12,15.15,39,16.9979,14,60,74
2011-01-15 20:00:00,1,0,0,2,13.12,15.15,39,16.9979,6,35,41
2011-01-15 21:00:00,1,0,0,2,13.12,15.15,39,15.0013,6,51,57
2011-01-15 22:00:00,1,0,0,2,12.3,15.91,42,7.0015,0,26,26
2011-01-15 23:00:00,1,0,0,1,12.3,14.395,45,19.0012,5,39,44
2011-01-16 00:00:00,1,0,0,1,10.66,15.15,56,0,6,33,39
2011-01-16 01:00:00,1,0,0,1,10.66,13.635,56,8.9981,4,19,23
2011-01-16 02:00:00,1,0,0,1,10.66,14.395,56,6.0032,3,13,16
2011-01-16 03:00:00,1,0,0,1,9.02,13.635,69,0,9,6,15
2011-01-16 04:00:00,1,0,0,1,10.66,12.88,56,11.0014,0,1,1
2011-01-16 05:00:00,1,0,0,2,10.66,12.88,56,11.0014,1,1,2
2011-01-16 06:00:00,1,0,0,2,10.66,12.88,56,11.0014,0,1,1
2011-01-16 07:00:00,1,0,0,2,9.84,10.605,56,19.9995,0,3,3
2011-01-16 08:00:00,1,0,0,1,9.02,10.605,55,19.0012,0,18,18
2011-01-16 09:00:00,1,0,0,1,9.02,10.605,51,16.9979,3,29,32
2011-01-16 10:00:00,1,0,0,1,9.02,10.605,51,19.0012,8,71,79
2011-01-16 11:00:00,1,0,0,1,9.84,11.365,44,16.9979,23,70,93
2011-01-16 12:00:00,1,0,0,1,9.84,10.605,41,19.0012,29,75,104
2011-01-16 13:00:00,1,0,0,1,10.66,11.365,35,19.9995,23,95,118
2011-01-16 14:00:00,1,0,0,1,11.48,13.635,36,16.9979,22,69,91
2011-01-16 15:00:00,1,0,0,1,10.66,12.12,38,16.9979,35,78,113
2011-01-16 16:00:00,1,0,0,1,9.84,11.365,38,15.0013,22,77,99
2011-01-16 17:00:00,1,0,0,1,9.02,10.605,37,16.9979,23,82,105
2011-01-16 18:00:00,1,0,0,1,8.2,10.605,40,11.0014,11,56,67
2011-01-16 19:00:00,1,0,0,1,7.38,9.85,47,8.9981,14,47,61
2011-01-16 20:00:00,1,0,0,1,7.38,9.85,47,11.0014,7,50,57
2011-01-16 21:00:00,1,0,0,1,7.38,9.85,51,11.0014,6,22,28
2011-01-16 22:00:00,1,0,0,2,8.2,10.605,49,8.9981,2,19,21
2011-01-16 23:00:00,1,0,0,2,8.2,11.365,40,7.0015,0,18,18
2011-01-17 00:00:00,1,1,0,2,8.2,9.85,47,15.0013,1,16,17
2011-01-17 01:00:00,1,1,0,2,8.2,9.85,44,12.998,1,15,16
2011-01-17 02:00:00,1,1,0,2,7.38,8.335,43,16.9979,0,8,8
2011-01-17 03:00:00,1,1,0,2,7.38,9.09,43,12.998,0,2,2
2011-01-17 04:00:00,1,1,0,2,7.38,9.85,43,8.9981,1,2,3
2011-01-17 05:00:00,1,1,0,2,7.38,9.85,43,11.0014,0,1,1
2011-01-17 06:00:00,1,1,0,2,7.38,9.09,43,12.998,0,5,5
2011-01-17 07:00:00,1,1,0,2,6.56,9.09,50,8.9981,4,9,13
2011-01-17 08:00:00,1,1,0,2,6.56,7.575,47,15.0013,3,30,33
2011-01-17 09:00:00,1,1,0,2,6.56,7.575,47,15.0013,8,39,47
2011-01-17 10:00:00,1,1,0,2,6.56,7.575,50,16.9979,7,50,57
2011-01-17 11:00:00,1,1,0,2,6.56,7.575,55,12.998,9,55,64
2011-01-17 12:00:00,1,1,0,2,7.38,9.85,47,8.9981,10,70,80
2011-01-17 13:00:00,1,1,0,2,7.38,9.85,47,8.9981,13,80,93
2011-01-17 14:00:00,1,1,0,2,7.38,10.605,43,7.0015,12,74,86
2011-01-17 15:00:00,1,1,0,2,8.2,10.605,47,11.0014,21,72,93
2011-01-17 16:00:00,1,1,0,2,8.2,10.605,47,11.0014,6,76,82
2011-01-17 17:00:00,1,1,0,1,8.2,9.85,51,12.998,4,67,71
2011-01-17 18:00:00,1,1,0,2,7.38,8.335,55,16.9979,7,85,92
2011-01-17 19:00:00,1,1,0,3,7.38,9.09,59,12.998,2,58,60
2011-01-17 20:00:00,1,1,0,3,6.56,7.575,80,12.998,4,29,33
2011-01-17 21:00:00,1,1,0,3,6.56,7.575,80,12.998,3,24,27
2011-01-17 22:00:00,1,1,0,3,5.74,6.06,93,16.9979,0,13,13
2011-01-17 23:00:00,1,1,0,3,6.56,6.82,86,19.0012,1,3,4
2011-01-18 12:00:00,1,0,1,2,8.2,9.09,86,22.0028,0,3,3
2011-01-18 13:00:00,1,0,1,2,8.2,9.85,86,15.0013,0,22,22
2011-01-18 14:00:00,1,0,1,2,9.02,11.365,80,11.0014,2,26,28
2011-01-18 15:00:00,1,0,1,2,9.02,11.365,87,11.0014,3,32,35
2011-01-18 16:00:00,1,0,1,2,9.02,11.365,87,12.998,0,61,61
2011-01-18 17:00:00,1,0,1,2,9.02,11.365,82,12.998,1,124,125
2011-01-18 18:00:00,1,0,1,2,9.02,11.365,80,11.0014,1,132,133
2011-01-18 19:00:00,1,0,1,2,9.02,11.365,80,8.9981,1,98,99
2011-01-18 20:00:00,1,0,1,2,9.02,13.635,87,0,0,83,83
2011-01-18 21:00:00,1,0,1,2,9.02,12.12,93,7.0015,0,41,41
2011-01-18 22:00:00,1,0,1,2,9.02,12.88,93,6.0032,0,33,33
2011-01-18 23:00:00,1,0,1,2,9.02,13.635,93,0,1,19,20
2011-01-19 00:00:00,1,0,1,2,9.02,13.635,93,0,0,3,3
2011-01-19 01:00:00,1,0,1,3,9.02,11.365,93,8.9981,1,6,7
2011-01-19 02:00:00,1,0,1,3,9.02,11.365,93,8.9981,0,3,3
2011-01-19 04:00:00,1,0,1,3,9.02,11.365,93,8.9981,1,1,2
2011-01-19 05:00:00,1,0,1,2,9.02,12.88,93,6.0032,0,7,7
2011-01-19 06:00:00,1,0,1,2,9.02,12.88,93,6.0032,0,32,32
2011-01-19 07:00:00,1,0,1,2,9.84,12.88,92,7.0015,1,89,90
2011-01-19 08:00:00,1,0,1,2,9.84,12.88,93,7.0015,1,196,197
2011-01-19 09:00:00,1,0,1,2,9.84,12.88,93,7.0015,2,107,109
2011-01-19 10:00:00,1,0,1,2,10.66,13.635,93,8.9981,1,46,47
2011-01-19 11:00:00,1,0,1,2,11.48,15.15,87,6.0032,5,47,52
2011-01-19 12:00:00,1,0,1,2,12.3,15.91,81,6.0032,5,65,70
2011-01-19 13:00:00,1,0,1,1,16.4,20.455,62,19.0012,11,67,78
2011-01-19 14:00:00,1,0,1,1,16.4,20.455,58,16.9979,7,68,75
2011-01-19 15:00:00,1,0,1,1,16.4,20.455,54,19.0012,4,78,82
2011-01-19 16:00:00,1,0,1,1,15.58,19.695,58,26.0027,10,94,104
2011-01-19 17:00:00,1,0,1,1,14.76,16.665,57,22.0028,7,190,197
2011-01-19 18:00:00,1,0,1,1,13.94,15.91,61,19.0012,5,156,161
2011-01-19 19:00:00,1,0,1,1,13.12,14.395,57,27.9993,4,108,112
2011-01-19 20:00:00,1,0,1,1,13.12,15.15,49,19.9995,2,74,76
2011-01-19 21:00:00,1,0,1,1,13.12,14.395,49,27.9993,4,55,59
2011-01-19 22:00:00,1,0,1,1,12.3,15.15,52,11.0014,6,53,59
2011-01-19 23:00:00,1,0,1,1,12.3,13.635,52,31.0009,1,27,28
2011-02-01 00:00:00,1,0,1,2,6.56,9.09,64,7.0015,2,6,8
2011-02-01 01:00:00,1,0,1,2,6.56,9.09,69,7.0015,0,3,3
2011-02-01 02:00:00,1,0,1,2,6.56,11.365,69,0,0,2,2
2011-02-01 03:00:00,1,0,1,2,6.56,11.365,69,0,0,2,2
2011-02-01 05:00:00,1,0,1,3,5.74,10.605,93,0,0,3,3
2011-02-01 06:00:00,1,0,1,3,5.74,10.605,93,0,0,22,22
2011-02-01 07:00:00,1,0,1,3,6.56,11.365,93,0,0,52,52
2011-02-01 08:00:00,1,0,1,3,6.56,11.365,93,0,3,132,135
2011-02-01 09:00:00,1,0,1,2,6.56,11.365,93,0,2,114,116
2011-02-01 10:00:00,1,0,1,2,6.56,11.365,93,0,0,47,47
2011-02-01 11:00:00,1,0,1,2,7.38,12.12,86,0,2,49,51
2011-02-01 12:00:00,1,0,1,2,8.2,12.88,86,0,2,53,55
2011-02-01 13:00:00,1,0,1,2,8.2,12.88,86,0,3,49,52
2011-02-01 14:00:00,1,0,1,2,9.02,12.88,80,6.0032,5,49,54
2011-02-01 15:00:00,1,0,1,2,9.84,14.395,75,0,7,45,52
2011-02-01 16:00:00,1,0,1,2,9.84,12.12,75,8.9981,3,61,64
2011-02-01 17:00:00,1,0,1,2,9.84,14.395,75,0,4,172,176
2011-02-01 18:00:00,1,0,1,2,9.84,12.88,81,7.0015,3,165,168
2011-02-01 19:00:00,1,0,1,2,9.84,12.12,81,8.9981,3,105,108
2011-02-01 20:00:00,1,0,1,2,9.02,11.365,87,8.9981,5,69,74
2011-02-01 21:00:00,1,0,1,2,9.02,11.365,87,8.9981,0,64,64
2011-02-01 22:00:00,1,0,1,2,9.02,12.88,87,6.0032,2,34,36
2011-02-01 23:00:00,1,0,1,3,8.2,9.85,93,12.998,1,15,16
2011-02-02 00:00:00,1,0,1,3,9.02,12.12,93,7.0015,0,2,2
2011-02-02 01:00:00,1,0,1,3,9.02,11.365,93,12.998,0,3,3
2011-02-02 02:00:00,1,0,1,3,9.02,11.365,93,8.9981,4,0,4
2011-02-02 03:00:00,1,0,1,3,9.02,11.365,93,8.9981,0,1,1
2011-02-02 04:00:00,1,0,1,3,9.02,10.605,93,19.0012,0,1,1
2011-02-02 05:00:00,1,0,1,3,9.02,12.12,93,7.0015,0,3,3
2011-02-02 06:00:00,1,0,1,3,9.02,12.12,93,7.0015,1,17,18
2011-02-02 07:00:00,1,0,1,3,9.02,10.605,93,15.0013,1,48,49
2011-02-02 08:00:00,1,0,1,3,9.02,10.605,93,15.0013,1,154,155
2011-02-02 09:00:00,1,0,1,2,9.84,12.88,93,6.0032,4,119,123
2011-02-02 10:00:00,1,0,1,2,9.02,13.635,100,0,2,59,61
2011-02-02 11:00:00,1,0,1,2,9.84,11.365,93,12.998,5,47,52
2011-02-02 12:00:00,1,0,1,2,9.84,11.365,93,15.0013,3,61,64
2011-02-02 13:00:00,1,0,1,1,13.94,16.665,93,11.0014,1,74,75
2011-02-02 14:00:00,1,0,1,1,15.58,19.695,82,26.0027,2,61,63
2011-02-02 15:00:00,1,0,1,1,15.58,19.695,76,22.0028,10,66,76
2011-02-02 16:00:00,1,0,1,1,14.76,16.665,71,19.9995,8,95,103
2011-02-02 17:00:00,1,0,1,1,14.76,15.91,53,35.0008,7,183,190
2011-02-02 18:00:00,1,0,1,1,13.94,14.395,42,36.9974,7,175,182
2011-02-02 19:00:00,1,0,1,1,11.48,12.12,45,32.9975,3,88,91
2011-02-02 20:00:00,1,0,1,1,9.84,9.85,48,36.9974,4,71,75
2011-02-02 21:00:00,1,0,1,1,9.02,9.85,47,22.0028,1,62,63
2011-02-02 22:00:00,1,0,1,1,9.02,10.605,44,16.9979,5,35,40
2011-02-02 23:00:00,1,0,1,1,8.2,8.335,44,30.0026,3,29,32
2011-02-03 00:00:00,1,0,1,1,8.2,8.335,40,30.0026,1,11,12
2011-02-03 01:00:00,1,0,1,1,8.2,7.575,44,35.0008,0,5,5
2011-02-03 02:00:00,1,0,1,1,7.38,8.335,43,16.9979,0,2,2
2011-02-03 03:00:00,1,0,1,1,7.38,8.335,43,16.9979,0,1,1
2011-02-03 05:00:00,1,0,1,1,6.56,6.82,50,19.9995,0,2,2
2011-02-03 06:00:00,1,0,1,1,6.56,6.82,43,23.9994,0,39,39
2011-02-03 07:00:00,1,0,1,1,5.74,6.06,50,22.0028,1,86,87
2011-02-03 08:00:00,1,0,1,1,5.74,6.06,50,23.9994,4,184,188
2011-02-03 09:00:00,1,0,1,1,6.56,6.82,47,19.9995,6,127,133
2011-02-03 10:00:00,1,0,1,1,7.38,7.575,43,22.0028,2,50,52
2011-02-03 11:00:00,1,0,1,1,7.38,6.82,43,30.0026,9,55,64
2011-02-03 12:00:00,1,0,1,1,8.2,9.09,40,23.9994,2,67,69
2011-02-03 13:00:00,1,0,1,1,8.2,8.335,40,27.9993,4,47,51
2011-02-03 14:00:00,1,0,1,1,9.02,9.85,37,26.0027,4,43,47
2011-02-03 15:00:00,1,0,1,1,9.02,9.85,37,22.0028,4,56,60
2011-02-03 16:00:00,1,0,1,1,9.02,10.605,37,16.9979,5,73,78
2011-02-03 17:00:00,1,0,1,1,8.2,9.85,40,12.998,5,170,175
2011-02-03 18:00:00,1,0,1,1,8.2,10.605,40,11.0014,2,145,147
2011-02-03 19:00:00,1,0,1,1,8.2,12.88,40,0,4,92,96
2011-02-03 20:00:00,1,0,1,1,8.2,11.365,47,6.0032,1,108,109
2011-02-03 21:00:00,1,0,1,1,7.38,10.605,55,7.0015,1,53,54
2011-02-03 22:00:00,1,0,1,1,7.38,10.605,51,6.0032,2,39,41
2011-02-03 23:00:00,1,0,1,1,8.2,11.365,47,7.0015,4,34,38
2011-02-04 00:00:00,1,0,1,2,8.2,12.88,44,0,3,10,13
2011-02-04 01:00:00,1,0,1,2,6.56,11.365,59,0,0,7,7
2011-02-04 02:00:00,1,0,1,2,5.74,8.335,63,7.0015,0,1,1
2011-02-04 03:00:00,1,0,1,2,5.74,8.335,63,7.0015,0,1,1
2011-02-04 05:00:00,1,0,1,2,5.74,7.575,63,8.9981,0,7,7
2011-02-04 06:00:00,1,0,1,2,6.56,11.365,55,0,2,26,28
2011-02-04 07:00:00,1,0,1,1,5.74,10.605,59,0,0,87,87
2011-02-04 08:00:00,1,0,1,1,5.74,7.575,74,8.9981,3,217,220
2011-02-04 09:00:00,1,0,1,2,6.56,9.09,80,8.9981,3,124,127
2011-02-04 10:00:00,1,0,1,2,8.2,10.605,51,8.9981,5,46,51
2011-02-04 11:00:00,1,0,1,1,9.02,11.365,51,11.0014,3,61,64
2011-02-04 12:00:00,1,0,1,2,9.84,12.12,48,11.0014,8,78,86
2011-02-04 13:00:00,1,0,1,2,10.66,12.88,50,15.0013,9,73,82
2011-02-04 14:00:00,1,0,1,2,11.48,13.635,45,11.0014,15,76,91
2011-02-04 15:00:00,1,0,1,2,11.48,13.635,48,16.9979,9,81,90
2011-02-04 16:00:00,1,0,1,2,12.3,14.395,42,15.0013,8,91,99
2011-02-04 17:00:00,1,0,1,2,10.66,13.635,56,8.9981,10,195,205
2011-02-04 18:00:00,1,0,1,2,9.84,12.88,60,7.0015,3,152,155
2011-02-04 19:00:00,1,0,1,2,9.84,12.12,65,8.9981,1,102,103
2011-02-04 20:00:00,1,0,1,2,9.84,12.12,65,11.0014,2,69,71
2011-02-04 21:00:00,1,0,1,2,9.84,12.12,70,11.0014,2,41,43
2011-02-04 22:00:00,1,0,1,2,9.84,12.12,65,11.0014,1,45,46
2011-02-04 23:00:00,1,0,1,2,9.84,12.12,70,8.9981,1,30,31
2011-02-05 00:00:00,1,0,0,2,9.84,12.12,70,11.0014,3,36,39
2011-02-05 01:00:00,1,0,0,2,9.84,12.12,65,11.0014,1,17,18
2011-02-05 02:00:00,1,0,0,2,9.84,12.12,75,11.0014,5,12,17
2011-02-05 03:00:00,1,0,0,2,9.84,12.12,75,11.0014,1,10,11
2011-02-05 04:00:00,1,0,0,3,9.02,11.365,93,8.9981,0,8,8
2011-02-05 05:00:00,1,0,0,3,8.2,11.365,100,6.0032,0,9,9
2011-02-05 06:00:00,1,0,0,3,8.2,12.88,100,0,0,4,4
2011-02-05 07:00:00,1,0,0,3,9.02,12.88,93,6.0032,0,4,4
2011-02-05 08:00:00,1,0,0,3,8.2,11.365,100,6.0032,0,10,10
2011-02-05 09:00:00,1,0,0,3,8.2,11.365,100,6.0032,3,17,20
2011-02-05 10:00:00,1,0,0,3,8.2,10.605,100,8.9981,3,31,34
2011-02-05 11:00:00,1,0,0,3,9.02,11.365,100,8.9981,1,46,47
2011-02-05 12:00:00,1,0,0,3,9.02,11.365,100,11.0014,10,42,52
2011-02-05 13:00:00,1,0,0,3,9.02,11.365,100,11.0014,10,62,72
2011-02-05 14:00:00,1,0,0,3,9.02,13.635,100,0,5,50,55
2011-02-05 15:00:00,1,0,0,3,9.02,13.635,100,0,11,49,60
2011-02-05 16:00:00,1,0,0,3,9.02,11.365,100,8.9981,8,63,71
2011-02-05 17:00:00,1,0,0,2,9.84,10.605,100,19.0012,14,64,78
2011-02-05 18:00:00,1,0,0,2,11.48,12.12,93,30.0026,2,81,83
2011-02-05 19:00:00,1,0,0,2,11.48,12.12,93,30.0026,6,78,84
2011-02-05 20:00:00,1,0,0,1,12.3,14.395,87,16.9979,5,64,69
2011-02-05 21:00:00,1,0,0,1,10.66,12.88,100,12.998,3,53,56
2011-02-05 22:00:00,1,0,0,1,10.66,13.635,93,8.9981,2,43,45
2011-02-05 23:00:00,1,0,0,1,10.66,12.88,93,15.0013,7,52,59
2011-02-06 00:00:00,1,0,0,1,10.66,12.88,70,12.998,2,37,39
2011-02-06 01:00:00,1,0,0,1,10.66,11.365,65,27.9993,4,40,44
2011-02-06 02:00:00,1,0,0,1,10.66,11.365,60,22.0028,0,20,20
2011-02-06 03:00:00,1,0,0,1,10.66,14.395,60,6.0032,3,10,13
2011-02-06 04:00:00,1,0,0,1,10.66,11.365,60,23.9994,0,2,2
2011-02-06 05:00:00,1,0,0,1,10.66,12.88,60,15.0013,0,1,1
2011-02-06 06:00:00,1,0,0,1,10.66,12.88,60,15.0013,0,1,1
2011-02-06 07:00:00,1,0,0,1,9.84,12.12,65,11.0014,0,8,8
2011-02-06 08:00:00,1,0,0,1,9.84,12.88,65,7.0015,2,21,23
2011-02-06 09:00:00,1,0,0,1,11.48,14.395,56,7.0015,7,38,45
2011-02-06 10:00:00,1,0,0,1,12.3,14.395,52,16.9979,15,74,89
2011-02-06 11:00:00,1,0,0,1,13.12,15.15,49,16.9979,28,89,117
2011-02-06 12:00:00,1,0,0,1,13.94,16.665,46,0,48,126,174
2011-02-06 13:00:00,1,0,0,1,13.94,18.18,46,0,47,135,182
2011-02-06 14:00:00,1,0,0,1,13.94,17.425,46,6.0032,47,114,161
2011-02-06 15:00:00,1,0,0,1,13.94,17.425,46,6.0032,52,130,182
2011-02-06 16:00:00,1,0,0,1,13.94,17.425,49,7.0015,42,115,157
2011-02-06 17:00:00,1,0,0,1,13.94,18.18,46,0,24,97,121
2011-02-06 18:00:00,1,0,0,1,12.3,15.15,56,11.0014,13,65,78
2011-02-06 19:00:00,1,0,0,1,11.48,14.395,61,8.9981,1,20,21
2011-02-06 20:00:00,1,0,0,1,11.48,14.395,61,7.0015,5,21,26
2011-02-06 21:00:00,1,0,0,1,10.66,15.15,60,0,5,22,27
2011-02-06 22:00:00,1,0,0,1,10.66,15.15,60,0,5,57,62
2011-02-06 23:00:00,1,0,0,1,9.84,14.395,65,0,4,26,30
2011-02-07 00:00:00,1,0,1,1,9.84,14.395,65,0,1,14,15
2011-02-07 01:00:00,1,0,1,1,9.02,13.635,75,0,1,4,5
2011-02-07 02:00:00,1,0,1,1,8.2,12.88,80,0,0,3,3
2011-02-07 03:00:00,1,0,1,1,8.2,12.88,86,0,0,1,1
2011-02-07 04:00:00,1,0,1,1,8.2,12.88,86,0,1,1,2
2011-02-07 05:00:00,1,0,1,1,8.2,12.88,86,0,1,9,10
2011-02-07 06:00:00,1,0,1,1,7.38,12.12,93,0,1,29,30
2011-02-07 07:00:00,1,0,1,1,7.38,12.12,86,0,6,89,95
2011-02-07 08:00:00,1,0,1,2,6.56,11.365,100,0,7,223,230
2011-02-07 09:00:00,1,0,1,1,9.02,13.635,80,0,3,115,118
2011-02-07 10:00:00,1,0,1,1,9.84,12.88,75,7.0015,6,49,55
2011-02-07 11:00:00,1,0,1,1,12.3,15.91,65,6.0032,11,36,47
2011-02-07 12:00:00,1,0,1,2,13.12,17.425,62,0,7,59,66
2011-02-07 13:00:00,1,0,1,2,14.76,18.18,57,6.0032,10,54,64
2011-02-07 14:00:00,1,0,1,2,14.76,18.18,57,6.0032,8,52,60
2011-02-07 15:00:00,1,0,1,2,15.58,19.695,54,6.0032,4,46,50
2011-02-07 16:00:00,1,0,1,2,14.76,17.425,57,8.9981,16,98,114
2011-02-07 17:00:00,1,0,1,2,13.12,15.91,70,11.0014,9,207,216
2011-02-07 18:00:00,1,0,1,2,13.94,16.665,66,8.9981,5,170,175
2011-02-07 19:00:00,1,0,1,2,13.12,17.425,70,0,5,123,128
2011-02-07 20:00:00,1,0,1,2,13.12,16.665,70,7.0015,6,82,88
2011-02-07 21:00:00,1,0,1,1,13.12,17.425,70,0,3,75,78
2011-02-07 22:00:00,1,0,1,1,11.48,15.15,81,6.0032,3,34,37
2011-02-07 23:00:00,1,0,1,2,12.3,16.665,81,0,6,19,25
2011-02-08 00:00:00,1,0,1,2,11.48,15.91,87,0,4,6,10
2011-02-08 01:00:00,1,0,1,2,11.48,15.91,87,0,0,4,4
2011-02-08 02:00:00,1,0,1,2,10.66,13.635,93,7.0015,1,1,2
2011-02-08 03:00:00,1,0,1,3,11.48,13.635,93,11.0014,0,1,1
2011-02-08 04:00:00,1,0,1,1,10.66,12.88,93,11.0014,0,3,3
2011-02-08 05:00:00,1,0,1,1,10.66,11.365,81,22.0028,0,2,2
2011-02-08 06:00:00,1,0,1,1,10.66,11.365,70,22.0028,0,39,39
2011-02-08 07:00:00,1,0,1,1,9.84,9.85,65,27.9993,3,97,100
2011-02-08 08:00:00,1,0,1,1,9.84,9.85,56,32.9975,7,236,243
2011-02-08 09:00:00,1,0,1,1,9.84,9.85,52,32.9975,7,128,135
2011-02-08 10:00:00,1,0,1,1,9.02,9.09,47,36.9974,4,44,48
2011-02-08 11:00:00,1,0,1,1,9.02,9.09,47,31.0009,1,49,50
2011-02-08 12:00:00,1,0,1,1,9.84,9.85,38,32.9975,2,63,65
2011-02-08 13:00:00,1,0,1,2,9.84,9.85,32,30.0026,2,48,50
2011-02-08 14:00:00,1,0,1,1,9.02,9.85,37,27.9993,3,61,64
2011-02-08 15:00:00,1,0,1,1,9.02,9.85,35,26.0027,6,45,51
2011-02-08 16:00:00,1,0,1,1,9.02,9.09,35,35.0008,4,79,83
2011-02-08 17:00:00,1,0,1,1,9.02,9.09,32,39.0007,4,172,176
2011-02-08 18:00:00,1,0,1,1,8.2,9.09,32,26.0027,1,151,152
2011-02-08 19:00:00,1,0,1,1,6.56,6.06,40,31.0009,1,100,101
2011-02-08 20:00:00,1,0,1,1,6.56,6.82,40,22.0028,3,53,56
2011-02-08 21:00:00,1,0,1,1,5.74,5.305,33,31.0009,8,46,54
2011-02-08 22:00:00,1,0,1,1,4.92,5.305,33,23.9994,0,29,29
2011-02-08 23:00:00,1,0,1,1,4.92,5.305,33,22.0028,3,9,12
2011-02-09 00:00:00,1,0,1,1,4.1,3.79,36,23.9994,0,17,17
2011-02-09 01:00:00,1,0,1,1,4.1,5.305,36,15.0013,0,7,7
2011-02-09 02:00:00,1,0,1,1,3.28,3.79,38,19.0012,1,2,3
2011-02-09 03:00:00,1,0,1,1,2.46,3.79,45,8.9981,0,2,2
2011-02-09 05:00:00,1,0,1,1,2.46,5.305,45,7.0015,0,7,7
2011-02-09 06:00:00,1,0,1,1,2.46,7.575,45,0,0,43,43
2011-02-09 07:00:00,1,0,1,1,2.46,5.305,49,7.0015,4,95,99
2011-02-09 08:00:00,1,0,1,1,4.1,6.82,42,0,1,198,199
2011-02-09 09:00:00,1,0,1,1,4.92,6.82,39,11.0014,4,119,123
2011-02-09 10:00:00,1,0,1,1,5.74,9.09,36,0,8,51,59
2011-02-09 11:00:00,1,0,1,2,5.74,7.575,43,11.0014,1,40,41
2011-02-09 12:00:00,1,0,1,2,7.38,9.09,40,15.0013,4,57,61
2011-02-09 13:00:00,1,0,1,1,7.38,8.335,40,16.9979,2,67,69
2011-02-09 14:00:00,1,0,1,1,8.2,9.09,34,19.9995,2,56,58
2011-02-09 15:00:00,1,0,1,2,8.2,9.09,34,19.0012,3,61,64
2011-02-09 16:00:00,1,0,1,2,8.2,9.85,37,16.9979,7,72,79
2011-02-09 17:00:00,1,0,1,2,8.2,9.85,34,16.9979,9,157,166
2011-02-09 18:00:00,1,0,1,2,7.38,8.335,47,19.9995,2,168,170
2011-02-09 19:00:00,1,0,1,3,5.74,6.06,86,16.9979,1,87,88
2011-02-09 20:00:00,1,0,1,3,5.74,7.575,86,11.0014,0,84,84
2011-02-09 21:00:00,1,0,1,2,5.74,7.575,86,11.0014,0,83,83
2011-02-09 22:00:00,1,0,1,3,6.56,8.335,80,11.0014,4,42,46
2011-02-09 23:00:00,1,0,1,3,6.56,7.575,80,12.998,0,37,37
2011-02-10 00:00:00,1,0,1,3,5.74,6.82,86,12.998,0,16,16
2011-02-10 01:00:00,1,0,1,3,5.74,7.575,80,8.9981,0,7,7
2011-02-10 02:00:00,1,0,1,3,5.74,7.575,80,8.9981,0,3,3
2011-02-10 04:00:00,1,0,1,2,5.74,6.82,59,15.0013,0,1,1
2011-02-10 05:00:00,1,0,1,2,4.92,6.06,50,15.0013,0,6,6
2011-02-10 06:00:00,1,0,1,2,4.92,6.06,54,19.0012,0,26,26
2011-02-10 07:00:00,1,0,1,1,4.1,3.79,50,27.9993,0,99,99
2011-02-10 08:00:00,1,0,1,1,4.1,3.79,49,22.0028,5,173,178
2011-02-10 09:00:00,1,0,1,1,4.92,5.305,42,23.9994,1,121,122
2011-02-10 10:00:00,1,0,1,1,4.92,5.305,42,19.9995,1,34,35
2011-02-10 11:00:00,1,0,1,1,5.74,6.06,39,23.9994,1,44,45
2011-02-10 12:00:00,1,0,1,1,6.56,6.82,34,26.0027,4,65,69
2011-02-10 13:00:00,1,0,1,1,7.38,8.335,29,19.9995,3,59,62
2011-02-10 14:00:00,1,0,1,1,8.2,9.09,27,19.0012,6,42,48
2011-02-10 15:00:00,1,0,1,1,8.2,9.85,25,16.9979,0,50,50
2011-02-10 16:00:00,1,0,1,1,8.2,9.09,27,19.9995,4,76,80
2011-02-10 17:00:00,1,0,1,1,7.38,9.09,26,12.998,6,159,165
2011-02-10 18:00:00,1,0,1,1,6.56,9.09,28,8.9981,3,157,160
2011-02-10 19:00:00,1,0,1,1,5.74,8.335,28,7.0015,2,110,112
2011-02-10 20:00:00,1,0,1,1,5.74,9.09,31,6.0032,4,93,97
2011-02-10 21:00:00,1,0,1,1,5.74,10.605,39,0,2,70,72
2011-02-10 22:00:00,1,0,1,1,4.92,9.85,39,0,4,47,51
2011-02-10 23:00:00,1,0,1,1,4.92,7.575,42,7.0015,1,33,34
2011-02-11 00:00:00,1,0,1,1,4.1,6.82,49,7.0015,2,12,14
2011-02-11 01:00:00,1,0,1,1,4.1,6.82,54,6.0032,1,6,7
2011-02-11 02:00:00,1,0,1,1,4.1,6.82,54,6.0032,0,3,3
2011-02-11 05:00:00,1,0,1,1,3.28,6.06,63,6.0032,0,4,4
